(`id`, `poke_id`, `alt_id`, `poke_name`, `alter_poke_name`, `scyther_name`, `pokeapi_id`, `hp`, `attack`, `defense`, `spatk`, `spdef`, `speed`, `male`, `female`, `genderless`, `type_1`, `type_2`, `ability_1`, `ability_2`, `hidden_ability`, `classification`, `height`, `weight`, `capture_rate`, `base_egg_steps`, `base_happiness`, `ev`, `egg_group_1`, `egg_group_2`, `female_spec_sprite`, `female_spec_icon`, `platform`, `evo_level`, `canon`) VALUES
(1, 1, 0, 'Bulbasaur', '', 'Bulbasaur ', '', 45, 49, 49, 65, 65, 45, 88, 12, 0, 'Grass', 'Poison', 'Overgrow', 'None', 'Chlorophyll', 'Seed', '7', '69', 45, '5355', 70, '0,0,0,1,0,0', 'Plant', 'Monster', NULL, NULL, 20, 16, 'canon'),
(397, 303, 1, 'Mawile', '(Mega)', 'Mawile (Mega)', '', 50, 105, 125, 55, 95, 50, 50, 50, 0, 'Steel', 'Fairy', 'Huge Power', 'None', 'None', 'Deceiver', '10', '235', 45, '5355', 70, '0,1,1,0,0,0', 'Fairy', 'Ground', NULL, NULL, -14, 0, 'canon'),
(398, 303, 0, 'Mawile', '', 'Mawile ', '', 50, 85, 85, 55, 55, 50, 50, 50, 0, 'Steel', 'Fairy', 'Hyper Cutter', 'Intimidate', 'Sheer Force', 'Deceiver', '6', '115', 45, '5355', 70, '0,1,1,0,0,0', 'Fairy', 'Ground', NULL, NULL, 12, 0, 'canon'),
(399, 304, 0, 'Aron', '', 'Aron ', '', 50, 70, 100, 40, 40, 30, 50, 50, 0, 'Steel', 'Rock', 'Sturdy', 'Rock Head', 'Heavy Metal', 'Iron Armor', '4', '600', 180, '9180', 35, '0,0,1,0,0,0', 'Monster', 'None', NULL, NULL, 20, 32, 'canon'),
(400, 305, 0, 'Lairon', '', 'Lairon ', '', 60, 90, 140, 50, 50, 40, 50, 50, 0, 'Steel', 'Rock', 'Sturdy', 'Rock Head', 'Heavy Metal', 'Iron Armor', '9', '1200', 90, '9180', 35, '0,0,2,0,0,0', 'Monster', 'None', NULL, NULL, 11, 42, 'canon'),
(401, 306, 1, 'Aggron', '(Mega)', 'Aggron (Mega)', '', 70, 140, 230, 60, 80, 50, 50, 50, 0, 'Steel', 'None', 'Filter', 'None', 'None', 'Iron Armor', '22', '3950', 45, '9180', 35, '0,0,3,0,0,0', 'Monster', 'None', NULL, NULL, -14, 0, 'canon'),
(402, 306, 0, 'Aggron', '', 'Aggron ', '', 70, 110, 180, 60, 60, 50, 50, 50, 0, 'Steel', 'Rock', 'Sturdy', 'Rock Head', 'Heavy Metal', 'Iron Armor', '21', '3600', 45, '9180', 35, '0,0,3,0,0,0', 'Monster', 'None', NULL, NULL, -1, 0, 'canon'),
(403, 307, 0, 'Meditite', '', 'Meditite ', '', 30, 40, 55, 40, 55, 60, 50, 50, 0, 'Fighting', 'Psychic', 'Pure Power', 'None', 'Telepathy', 'Meditate', '6', '112', 180, '5355', 70, '0,0,0,0,0,1', 'Human-like', 'None', NULL, NULL, 14, 37, 'canon'),
(404, 308, 1, 'Medicham', '(Mega)', 'Medicham (Mega)', '', 60, 100, 85, 80, 85, 100, 50, 50, 0, 'Fighting', 'Psychic', 'Pure Power', 'None', 'None', 'Meditate', '13', '315', 90, '5355', 70, '0,0,0,0,0,2', 'Humanshape', 'None', NULL, NULL, -14, 0, 'canon'),
(405, 308, 0, 'Medicham', '', 'Medicham ', '', 60, 60, 75, 60, 75, 80, 50, 50, 0, 'Fighting', 'Psychic', 'Pure Power', 'None', 'Telepathy', 'Meditate', '13', '315', 90, '5355', 70, '0,0,0,0,0,2', 'Human-like', 'None', NULL, NULL, 2, 0, 'canon'),
(406, 309, 0, 'Electrike', '', 'Electrike ', '', 40, 45, 40, 65, 40, 65, 50, 50, 0, 'Electric', 'None', 'Static', 'Lightningrod', 'Minus', 'Lightning', '6', '152', 120, '5355', 70, '0,0,0,0,0,1', 'Ground', 'None', NULL, NULL, 17, 26, 'canon'),
(407, 310, 1, 'Manectric', '(Mega)', 'Manectric (Mega)', '', 70, 75, 80, 135, 80, 135, 50, 50, 0, 'Electric', 'None', 'Intimidate', 'None', 'None', 'Discharge', '18', '440', 45, '5355', 70, '0,0,0,0,0,2', 'Ground', 'None', NULL, NULL, -14, 0, 'canon'),
(408, 310, 0, 'Manectric', '', 'Manectric ', '', 70, 75, 60, 105, 60, 105, 50, 50, 0, 'Electric', 'None', 'Static', 'Lightningrod', 'Minus', 'Discharge', '15', '402', 45, '5355', 70, '0,0,0,0,0,2', 'Ground', 'None', NULL, NULL, 1, 0, 'canon'),
(409, 311, 0, 'Plusle', '', 'Plusle ', '', 60, 50, 40, 85, 75, 95, 50, 50, 0, 'Electric', 'None', 'Plus', 'None', 'None', 'Cheering', '4', '42', 200, '5355', 70, '0,0,0,0,0,1', 'Fairy', 'None', NULL, NULL, 14, 0, 'canon'),
(410, 312, 0, 'Minun', '', 'Minun ', '', 60, 40, 50, 75, 85, 95, 50, 50, 0, 'Electric', 'None', 'Minus', 'None', 'None', 'Cheering', '4', '42', 200, '5355', 70, '0,0,0,0,0,1', 'Fairy', 'None', NULL, NULL, 14, 0, 'canon'),
(411, 313, 0, 'Volbeat', '', 'Volbeat ', '', 65, 73, 75, 47, 85, 85, 100, 0, 0, 'Bug', 'None', 'Illuminate', 'Swarm', 'Prankster', 'Firefly', '7', '177', 150, '4080', 70, '0,0,0,0,0,1', 'Human-like', 'Bug', NULL, NULL, 10, 0, 'canon'),
(412, 314, 0, 'Illumise', '', 'Illumise ', '', 65, 47, 75, 73, 85, 85, 0, 100, 0, 'Bug', 'None', 'Oblivious', 'Tinted Lens', 'Prankster', 'Firefly', '6', '177', 150, '4080', 70, '0,0,0,0,0,1', 'Human-like', 'Bug', NULL, NULL, 13, 0, 'canon'),
(413, 315, 0, 'Roselia', '', 'Roselia ', '', 50, 60, 45, 100, 80, 65, 50, 50, 0, 'Grass', 'Poison', 'Natural Cure', 'Poison Point', 'Leaf Guard', 'Thorn', '3', '20', 150, '5355', 70, '0,0,0,2,0,0', 'Plant', 'Fairy', NULL, NULL, 12, 0, 'canon'),
(414, 316, 0, 'Gulpin', '', 'Gulpin ', '', 70, 43, 53, 43, 53, 40, 50, 50, 0, 'Poison', 'None', 'Liquid Ooze', 'Sticky Hold', 'Gluttony', 'Stomach', '4', '103', 225, '5355', 70, '1,0,0,0,0,0', 'Indeterminate', 'None', NULL, NULL, 16, 26, 'canon'),
(415, 317, 0, 'Swalot', '', 'Swalot ', '', 100, 73, 83, 73, 83, 55, 50, 50, 0, 'Poison', 'None', 'Liquid Ooze', 'Sticky Hold', 'Gluttony', 'Poison Bag', '17', '800', 75, '5355', 70, '2,0,0,0,0,0', 'Indeterminate', 'None', NULL, NULL, 5, 0, 'canon'),
(416, 318, 0, 'Carvanha', '', 'Carvanha ', '', 45, 90, 20, 65, 20, 65, 50, 50, 0, 'Water', 'Dark', 'Rough Skin', 'None', 'Speed Boost', 'Savage', '8', '208', 225, '5355', 35, '0,1,0,0,0,0', 'Water2', 'None', NULL, NULL, 10, 30, 'canon'),
(417, 319, 1, 'Sharpedo', '(Mega)', 'Sharpedo (Mega)', '', 70, 140, 70, 110, 65, 105, 50, 50, 0, 'Water', 'Dark', 'Strong Jaw', 'None', 'None', 'Brutal', '25', '1303', 60, '5355', 35, '0,2,0,0,0,0', 'Water2', 'None', NULL, NULL, -14, 0, 'canon'),
(418, 319, 0, 'Sharpedo', '', 'Sharpedo ', '', 70, 120, 40, 95, 40, 95, 50, 50, 0, 'Water', 'Dark', 'Rough Skin', 'None', 'Speed Boost', 'Brutal', '18', '888', 60, '5355', 35, '0,2,0,0,0,0', 'Water2', 'None', NULL, NULL, 1, 0, 'canon');
INSERT INTO `poke_data` (`id`, `poke_id`, `alt_id`, `poke_name`, `alter_poke_name`, `scyther_name`, `pokeapi_id`, `hp`, `attack`, `defense`, `spatk`, `spdef`, `speed`, `male`, `female`, `genderless`, `type_1`, `type_2`, `ability_1`, `ability_2`, `hidden_ability`, `classification`, `height`, `weight`, `capture_rate`, `base_egg_steps`, `base_happiness`, `ev`, `egg_group_1`, `egg_group_2`, `female_spec_sprite`, `female_spec_icon`, `platform`, `evo_level`, `canon`) VALUES
(419, 320, 0, 'Wailmer', '', 'Wailmer ', '', 130, 70, 35, 70, 35, 60, 50, 50, 0, 'Water', 'None', 'Water Veil', 'Oblivious', 'Pressure', 'Ball Whale', '20', '1300', 125, '10455', 70, '1,0,0,0,0,0', 'Water2', 'Ground', NULL, NULL, 12, 40, 'canon'),
(420, 321, 0, 'Wailord', '', 'Wailord ', '', 170, 90, 45, 90, 45, 60, 50, 50, 0, 'Water', 'None', 'Water Veil', 'Oblivious', 'Pressure', 'Float Whale', '145', '3980', 60, '10455', 70, '2,0,0,0,0,0', 'Water2', 'Ground', NULL, NULL, -2, 0, 'canon'),
(421, 322, 0, 'Numel', '', 'Numel ', '', 60, 60, 40, 65, 45, 35, 50, 50, 0, 'Fire', 'Ground', 'Oblivious', 'Simple', 'Own Tempo', 'Numb', '7', '240', 255, '5355', 70, '0,0,0,1,0,0', 'Ground', 'None', NULL, NULL, 11, 33, 'canon'),
(422, 323, 1, 'Camerupt', '(Mega)', 'Camerupt (Mega)', '', 70, 120, 100, 145, 105, 20, 50, 50, 0, 'Fire', 'Ground', 'Sheer Force', 'None', 'None', 'Eruption', '25', '3205', 150, '5355', 70, '0,1,0,1,0,0', 'Ground', 'None', NULL, NULL, -14, 0, 'canon'),
(423, 323, 0, 'Camerupt', '', 'Camerupt ', '', 70, 100, 70, 105, 75, 40, 50, 50, 0, 'Fire', 'Ground', 'Magma Armor', 'Solid Rock', 'Anger Point', 'Eruption', '19', '2200', 150, '5355', 70, '0,1,0,1,0,0', 'Ground', 'None', NULL, NULL, 4, 0, 'canon'),
(424, 324, 0, 'Torkoal', '', 'Torkoal ', '', 70, 85, 140, 85, 70, 20, 50, 50, 0, 'Fire', 'None', 'White Smoke', 'Drought', 'Shell Armor', 'Coal', '5', '804', 90, '5355', 70, '0,0,2,0,0,0', 'Ground', 'None', NULL, NULL, 3, 0, 'canon'),
(425, 325, 0, 'Spoink', '', 'Spoink ', '', 60, 25, 35, 70, 80, 60, 50, 50, 0, 'Psychic', 'None', 'Thick Fat', 'Own Tempo', 'Gluttony', 'Bounce', '7', '306', 255, '5355', 70, '0,0,0,0,1,0', 'Ground', 'None', NULL, NULL, 9, 32, 'canon'),
(426, 326, 0, 'Grumpig', '', 'Grumpig ', '', 80, 45, 65, 90, 110, 80, 50, 50, 0, 'Psychic', 'None', 'Thick Fat', 'Own Tempo', 'Gluttony', 'Manipulate', '9', '715', 60, '5355', 70, '0,0,0,0,2,0', 'Ground', 'None', NULL, NULL, 3, 0, 'canon'),
(427, 327, 0, 'Spinda', '', 'Spinda ', '', 60, 60, 60, 60, 60, 60, 50, 50, 0, 'Normal', 'None', 'Own Tempo', 'Tangled Feet', 'Contrary', 'Spot Panda', '11', '50', 255, '4080', 70, '0,0,0,1,0,0', 'Human-like', 'Ground', NULL, NULL, 11, 0, 'canon'),
(428, 328, 0, 'Trapinch', '', 'Trapinch ', '', 45, 100, 45, 45, 45, 10, 50, 50, 0, 'Ground', 'None', 'Hyper Cutter', 'Arena Trap', 'Sheer Force', 'Ant Pit', '7', '150', 255, '5355', 70, '0,1,0,0,0,0', 'Bug', 'None', NULL, NULL, 14, 35, 'canon'),
(429, 329, 0, 'Vibrava', '', 'Vibrava ', '', 50, 70, 50, 50, 50, 70, 50, 50, 0, 'Ground', 'Dragon', 'Levitate', 'None', 'None', 'Vibration', '11', '153', 120, '5355', 70, '0,1,0,0,0,1', 'Bug', 'None', NULL, NULL, 12, 45, 'canon'),
(430, 330, 0, 'Flygon', '', 'Flygon ', '', 80, 100, 80, 80, 80, 100, 50, 50, 0, 'Ground', 'Dragon', 'Levitate', 'None', 'None', 'Mystic', '20', '820', 45, '5355', 70, '0,1,0,0,0,2', 'Bug', 'None', NULL, NULL, 0, 0, 'canon'),
(431, 331, 0, 'Cacnea', '', 'Cacnea ', '', 50, 85, 40, 85, 40, 35, 50, 50, 0, 'Grass', 'None', 'Sand Veil', 'None', 'Water Absorb', 'Cactus', '4', '513', 190, '5355', 35, '0,0,0,1,0,0', 'Human-like', 'Plant', NULL, NULL, 16, 32, 'canon'),
(432, 332, 0, 'Cacturne', '', 'Cacturne ', '', 70, 115, 60, 115, 60, 55, 50, 50, 0, 'Grass', 'Dark', 'Sand Veil', 'None', 'Water Absorb', 'Scarecrow', '13', '774', 60, '5355', 35, '0,1,0,1,0,0', 'Human-like', 'Plant', NULL, NULL, 0, 0, 'canon'),
(433, 333, 0, 'Swablu', '', 'Swablu ', '', 45, 40, 60, 40, 75, 50, 50, 50, 0, 'Normal', 'Flying', 'Natural Cure', 'None', 'Cloud Nine', 'Cotton Bird', '4', '12', 255, '5355', 70, '0,0,0,0,1,0', 'Dragon', 'Flying', NULL, NULL, 17, 35, 'canon'),
(434, 334, 1, 'Altaria', '(Mega)', 'Altaria (Mega)', '', 75, 110, 110, 110, 105, 80, 50, 50, 0, 'Dragon', 'Fairy', 'Pixilate', 'None', 'None', 'Humming', '15', '206', 45, '5355', 70, '0,0,0,0,2,0', 'Dragon', 'Flying', NULL, NULL, -14, 0, 'canon'),
(435, 334, 0, 'Altaria', '', 'Altaria ', '', 75, 70, 90, 70, 105, 80, 50, 50, 0, 'Dragon', 'Flying', 'Natural Cure', 'None', 'Cloud Nine', 'Humming', '11', '206', 45, '5355', 70, '0,0,0,0,2,0', 'Dragon', 'Flying', NULL, NULL, 4, 0, 'canon'),
(436, 335, 0, 'Zangoose', '', 'Zangoose ', '', 73, 115, 60, 60, 60, 90, 50, 50, 0, 'Normal', 'None', 'Immunity', 'None', 'Toxic Boost', 'Cat Ferret', '13', '403', 90, '5355', 70, '0,2,0,0,0,0', 'Ground', 'None', NULL, NULL, 4, 0, 'canon'),
(437, 336, 0, 'Seviper', '', 'Seviper ', '', 73, 100, 60, 100, 60, 65, 50, 50, 0, 'Poison', 'None', 'Shed Skin', 'None', 'Infiltrator', 'Fang Snake', '27', '525', 90, '5355', 70, '0,1,0,1,0,0', 'Dragon', 'Ground', NULL, NULL, 6, 0, 'canon'),
(438, 337, 0, 'Lunatone', '', 'Lunatone ', '', 90, 55, 65, 95, 85, 70, 0, 0, 100, 'Rock', 'Psychic', 'Levitate', 'None', 'None', 'Meteorite', '10', '1680', 45, '6630', 70, '0,0,0,2,0,0', 'Mineral', 'None', NULL, NULL, 12, 0, 'canon'),
(439, 338, 0, 'Solrock', '', 'Solrock ', '', 90, 95, 85, 55, 65, 70, 0, 0, 100, 'Rock', 'Psychic', 'Levitate', 'None', 'None', 'Meteorite', '12', '1540', 45, '6630', 70, '0,2,0,0,0,0', 'Mineral', 'None', NULL, NULL, 3, 0, 'canon'),
(440, 339, 0, 'Barboach', '', 'Barboach ', '', 50, 48, 43, 46, 41, 60, 50, 50, 0, 'Water', 'Ground', 'Oblivious', 'Anticipation', 'Hydration', 'Whiskers', '4', '19', 190, '5355', 70, '1,0,0,0,0,0', 'Water2', 'None', NULL, NULL, 21, 30, 'canon'),
(441, 340, 0, 'Whiscash', '', 'Whiscash ', '', 110, 78, 73, 76, 71, 60, 50, 50, 0, 'Water', 'Ground', 'Oblivious', 'Anticipation', 'Hydration', 'Whiskers', '9', '236', 75, '5355', 70, '2,0,0,0,0,0', 'Water2', 'None', NULL, NULL, 13, 0, 'canon'),
(442, 341, 0, 'Corphish', '', 'Corphish ', '', 43, 80, 65, 50, 35, 35, 50, 50, 0, 'Water', 'None', 'Hyper Cutter', 'Shell Armor', 'Adaptability', 'Ruffian', '6', '115', 205, '4080', 70, '0,1,0,0,0,0', 'Water3', 'Water1', NULL, NULL, 13, 30, 'canon'),
(443, 342, 0, 'Crawdaunt', '', 'Crawdaunt ', '', 63, 120, 85, 90, 55, 55, 50, 50, 0, 'Water', 'Dark', 'Hyper Cutter', 'Shell Armor', 'Adaptability', 'Rogue', '11', '328', 155, '4080', 70, '0,2,0,0,0,0', 'Water3', 'Water1', NULL, NULL, 5, 0, 'canon'),
(444, 343, 0, 'Baltoy', '', 'Baltoy ', '', 40, 40, 55, 40, 70, 55, 0, 0, 100, 'Ground', 'Psychic', 'Levitate', 'None', 'None', 'Clay Doll', '5', '215', 255, '5355', 70, '0,0,0,0,1,0', 'Mineral', 'None', NULL, NULL, 16, 36, 'canon'),
(445, 344, 0, 'Claydol', '', 'Claydol ', '', 60, 70, 105, 70, 120, 75, 0, 0, 100, 'Ground', 'Psychic', 'Levitate', 'None', 'None', 'Clay Doll', '15', '1080', 90, '5355', 70, '0,0,0,0,2,0', 'Mineral', 'None', NULL, NULL, 3, 0, 'canon'),
(446, 345, 0, 'Lileep', '', 'Lileep ', '', 66, 41, 77, 61, 87, 23, 88, 12, 0, 'Rock', 'Grass', 'Suction Cups', 'None', 'Storm Drain', 'Sea Lily', '10', '238', 45, '7905', 70, '0,0,0,0,1,0', 'Water3', 'None', NULL, NULL, 8, 40, 'canon'),
(447, 346, 0, 'Cradily', '', 'Cradily ', '', 86, 81, 97, 81, 107, 43, 88, 12, 0, 'Rock', 'Grass', 'Suction Cups', 'None', 'Storm Drain', 'Barnacle', '15', '604', 45, '7905', 70, '0,0,0,0,2,0', 'Water3', 'None', NULL, NULL, -4, 0, 'canon'),
(448, 347, 0, 'Anorith', '', 'Anorith ', '', 45, 95, 50, 40, 50, 75, 88, 12, 0, 'Rock', 'Bug', 'Battle Armor', 'None', 'Swift Swim', 'Old Shrimp', '7', '125', 45, '7905', 70, '0,1,0,0,0,0', 'Water3', 'None', NULL, NULL, 11, 40, 'canon'),
(449, 348, 0, 'Armaldo', '', 'Armaldo ', '', 75, 125, 100, 70, 80, 45, 88, 12, 0, 'Rock', 'Bug', 'Battle Armor', 'None', 'Swift Swim', 'Plate', '15', '682', 45, '7905', 70, '0,2,0,0,0,0', 'Water3', 'None', NULL, NULL, 2, 0, 'canon'),
(450, 349, 0, 'Feebas', '', 'Feebas ', '', 20, 15, 20, 10, 55, 80, 50, 50, 0, 'Water', 'None', 'Swift Swim', 'Oblivious', 'Adaptability', 'Fish', '6', '74', 255, '5355', 70, '0,0,0,0,0,1', 'Dragon', 'Water1', NULL, NULL, 12, 0, 'canon'),
(451, 350, 0, 'Milotic', '', 'Milotic ', '', 95, 60, 79, 100, 125, 81, 50, 50, 0, 'Water', 'None', 'Marvel Scale', 'Competitive', 'Cute Charm', 'Tender', '62', '1620', 60, '5355', 70, '0,0,0,0,2,0', 'Dragon', 'Water1', NULL, NULL, -3, 0, 'canon'),
(452, 351, 2, 'Castform', '(Rainy)', 'Castform (Rainy)', '', 70, 70, 70, 70, 70, 70, 50, 50, 0, 'Water', 'None', 'Forecast', 'None', 'None', 'Weather', '3', '8', 45, '6630', 70, '1,0,0,0,0,0', 'Indeterminate', 'Fairy', NULL, NULL, 12, 0, 'canon'),
(453, 351, 3, 'Castform', '(Snowy)', 'Castform (Snowy)', '', 70, 70, 70, 70, 70, 70, 50, 50, 0, 'Ice', 'None', 'Forecast', 'None', 'None', 'Weather', '3', '8', 45, '6630', 70, '1,0,0,0,0,0', 'Indeterminate', 'Fairy', NULL, NULL, 11, 0, 'canon'),
(454, 351, 1, 'Castform', '(Sunny)', 'Castform (Sunny)', '', 70, 70, 70, 70, 70, 70, 50, 50, 0, 'Fire', 'None', 'Forecast', 'None', 'None', 'Weather', '3', '8', 45, '6630', 70, '1,0,0,0,0,0', 'Indeterminate', 'Fairy', NULL, NULL, 12, 0, 'canon'),
(455, 351, 0, 'Castform', '', 'Castform ', '', 70, 70, 70, 70, 70, 70, 50, 50, 0, 'Normal', 'None', 'Forecast', 'None', 'None', 'Weather', '3', '8', 45, '6630', 70, '1,0,0,0,0,0', 'Indeterminate', 'Fairy', NULL, NULL, 19, 0, 'canon'),
(456, 352, 0, 'Kecleon', '', 'Kecleon ', '', 60, 90, 70, 60, 120, 40, 50, 50, 0, 'Normal', 'None', 'Color Change', 'None', 'None', 'Color Swap', '10', '220', 200, '5355', 70, '0,0,0,0,1,0', 'Ground', 'None', NULL, NULL, 8, 0, 'canon'),
(457, 353, 0, 'Shuppet', '', 'Shuppet ', '', 44, 75, 35, 63, 33, 45, 50, 50, 0, 'Ghost', 'None', 'Insomnia', 'Frisk', 'Cursed Body', 'Puppet', '6', '23', 225, '6630', 35, '0,1,0,0,0,0', 'Indeterminate', 'None', NULL, NULL, 16, 37, 'canon'),
(458, 354, 1, 'Banette', '(Mega)', 'Banette (Mega)', '', 64, 165, 75, 93, 83, 75, 50, 50, 0, 'Ghost', 'None', 'Prankster', 'None', 'None', 'Marionette', '12', '130', 45, '6630', 35, '0,2,0,0,0,0', 'Indeterminate', 'None', NULL, NULL, -13, 0, 'canon'),
(459, 354, 0, 'Banette', '', 'Banette ', '', 64, 115, 65, 83, 63, 65, 50, 50, 0, 'Ghost', 'None', 'Insomnia', 'Frisk', 'Cursed Body', 'Marionette', '11', '125', 45, '6630', 35, '0,2,0,0,0,0', 'Indeterminate', 'None', NULL, NULL, 10, 0, 'canon'),
(460, 355, 0, 'Duskull', '', 'Duskull ', '', 20, 40, 90, 30, 90, 25, 50, 50, 0, 'Ghost', 'None', 'Levitate', 'None', 'None', 'Requiem', '8', '150', 190, '6630', 35, '0,0,0,0,1,0', 'Indeterminate', 'None', NULL, NULL, 14, 37, 'canon'),
(461, 356, 0, 'Dusclops', '', 'Dusclops ', '', 40, 70, 130, 60, 130, 25, 50, 50, 0, 'Ghost', 'None', 'Pressure', 'None', 'None', 'Beckon', '16', '306', 90, '6630', 35, '0,0,1,0,1,0', 'Indeterminate', 'None', NULL, NULL, 1, 0, 'canon'),
(462, 357, 0, 'Tropius', '', 'Tropius ', '', 99, 68, 83, 72, 87, 51, 50, 50, 0, 'Grass', 'Flying', 'Chlorophyll', 'Solar Power', 'Harvest', 'Fruit', '20', '1000', 200, '6630', 70, '2,0,0,0,0,0', 'Plant', 'Monster', NULL, NULL, -5, 0, 'canon'),
(463, 358, 0, 'Chimecho', '', 'Chimecho ', '', 75, 50, 80, 95, 90, 65, 50, 50, 0, 'Psychic', 'None', 'Levitate', 'None', 'None', 'Wind Chime', '6', '10', 45, '6630', 70, '0,0,0,1,1,0', 'Indeterminate', 'None', NULL, NULL, 7, 0, 'canon'),
(464, 359, 1, 'Absol', '(Mega)', 'Absol (Mega)', '', 65, 150, 60, 115, 60, 115, 50, 50, 0, 'Dark', 'None', 'Magic Bounce', 'None', 'None', 'Disaster', '12', '490', 30, '6630', 35, '0,2,0,0,0,0', 'Ground', 'None', NULL, NULL, -13, 0, 'canon'),
(465, 359, 0, 'Absol', '', 'Absol ', '', 65, 130, 60, 75, 60, 75, 50, 50, 0, 'Dark', 'None', 'Pressure', 'Super Luck', 'Justified', 'Disaster', '12', '470', 30, '6630', 35, '0,2,0,0,0,0', 'Ground', 'None', NULL, NULL, -14, 0, 'canon'),
(466, 360, 0, 'Wynaut', '', 'Wynaut ', '', 95, 23, 48, 23, 48, 23, 50, 50, 0, 'Psychic', 'None', 'Shadow Tag', 'None', 'Telepathy', 'Bright', '6', '140', 125, '5355', 70, '1,0,0,0,0,0', 'No-eggs', 'None', NULL, NULL, 15, 15, 'canon'),
(467, 361, 0, 'Snorunt', '', 'Snorunt ', '', 50, 50, 50, 50, 50, 50, 50, 50, 0, 'Ice', 'None', 'Inner Focus', 'Ice Body', 'Moody', 'Snow Hat', '7', '168', 190, '5355', 70, '1,0,0,0,0,0', 'Mineral', 'Fairy', NULL, NULL, 16, 42, 'canon'),
(468, 362, 1, 'Glalie', '(Mega)', 'Glalie (Mega)', '', 80, 120, 80, 120, 80, 100, 50, 50, 0, 'Ice', 'None', 'Refrigerate', 'None', 'None', 'Face', '21', '3502', 75, '5355', 70, '2,0,0,0,0,0', 'Mineral', 'Fairy', NULL, NULL, -14, 0, 'canon'),
(469, 362, 0, 'Glalie', '', 'Glalie ', '', 80, 80, 80, 80, 80, 80, 50, 50, 0, 'Ice', 'None', 'Inner Focus', 'Ice Body', 'Moody', 'Face', '15', '2565', 75, '5355', 70, '2,0,0,0,0,0', 'Mineral', 'Fairy', NULL, NULL, 7, 0, 'canon'),
(470, 363, 0, 'Spheal', '', 'Spheal ', '', 70, 40, 50, 55, 50, 25, 50, 50, 0, 'Ice', 'Water', 'Thick Fat', 'Ice Body', 'Oblivious', 'Clap', '8', '395', 255, '5355', 70, '1,0,0,0,0,0', 'Ground', 'Water1', NULL, NULL, 18, 32, 'canon'),
(471, 364, 0, 'Sealeo', '', 'Sealeo ', '', 90, 60, 70, 75, 70, 45, 50, 50, 0, 'Ice', 'Water', 'Thick Fat', 'Ice Body', 'Oblivious', 'Ball Roll', '11', '876', 120, '5355', 70, '2,0,0,0,0,0', 'Ground', 'Water1', NULL, NULL, 12, 44, 'canon'),
(472, 365, 0, 'Walrein', '', 'Walrein ', '', 110, 80, 90, 95, 90, 65, 50, 50, 0, 'Ice', 'Water', 'Thick Fat', 'Ice Body', 'Oblivious', 'Ice Break', '14', '1506', 45, '5355', 70, '3,0,0,0,0,0', 'Ground', 'Water1', NULL, NULL, 2, 0, 'canon'),
(473, 366, 0, 'Clamperl', '', 'Clamperl ', '', 35, 64, 85, 74, 55, 32, 50, 50, 0, 'Water', 'None', 'Shell Armor', 'None', 'Rattled', 'Bivalve', '4', '525', 255, '5355', 70, '0,0,1,0,0,0', 'Water1', 'None', NULL, NULL, 14, 0, 'canon'),
(474, 367, 0, 'Huntail', '', 'Huntail ', '', 55, 104, 105, 94, 75, 52, 50, 50, 0, 'Water', 'None', 'Swift Swim', 'None', 'Water Veil', 'Deep Sea', '17', '270', 60, '5355', 70, '0,1,1,0,0,0', 'Water1', 'None', NULL, NULL, 2, 0, 'canon'),
(475, 368, 0, 'Gorebyss', '', 'Gorebyss ', '', 55, 84, 105, 114, 75, 52, 50, 50, 0, 'Water', 'None', 'Swift Swim', 'None', 'Hydration', 'South Sea', '18', '226', 60, '5355', 70, '0,0,0,2,0,0', 'Water1', 'None', NULL, NULL, 10, 0, 'canon'),
(476, 369, 0, 'Relicanth', '', 'Relicanth ', '', 100, 90, 130, 45, 65, 55, 88, 12, 0, 'Water', 'Rock', 'Swift Swim', 'Rock Head', 'Sturdy', 'Longevity', '10', '234', 25, '10455', 70, '1,0,1,0,0,0', 'Water2', 'Water1', NULL, NULL, 12, 0, 'canon'),
(477, 370, 0, 'Luvdisc', '', 'Luvdisc ', '', 43, 30, 55, 40, 65, 97, 25, 75, 0, 'Water', 'None', 'Swift Swim', 'None', 'Hydration', 'Rendezvous', '6', '87', 225, '5355', 70, '0,0,0,0,0,1', 'Water2', 'None', NULL, NULL, 18, 0, 'canon'),
(478, 371, 0, 'Bagon', '', 'Bagon ', '', 45, 75, 60, 40, 30, 50, 50, 50, 0, 'Dragon', 'None', 'Rock Head', 'None', 'Sheer Force', 'Rock Head', '6', '421', 45, '10455', 35, '0,1,0,0,0,0', 'Dragon', 'None', NULL, NULL, 11, 30, 'canon'),
(479, 372, 0, 'Shelgon', '', 'Shelgon ', '', 65, 95, 100, 60, 50, 50, 50, 50, 0, 'Dragon', 'None', 'Rock Head', 'None', 'Overcoat', 'Endurance', '11', '1105', 45, '10455', 35, '0,0,2,0,0,0', 'Dragon', 'None', NULL, NULL, 11, 50, 'canon'),
(480, 373, 1, 'Salamence', '(Mega)', 'Salamence (Mega)', '', 95, 145, 130, 120, 90, 120, 50, 50, 0, 'Dragon', 'Flying', 'Aerilate', 'None', 'None', 'Dragon', '18', '1126', 45, '10455', 35, '0,3,0,0,0,0', 'Dragon', 'None', NULL, NULL, -14, 0, 'canon'),
